"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://staging.jakevibes.dev/technology/jetpack","text/html; charset=utf-8","200","OK","Indexable","","Jetpack Developers for Hire","27","248","Hire vetted Jetpack developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","829","","0","Android Jetpack Developers","26","Vetted Jetpack Developers, Embedded in Your Team","48","Android Jetpack Engineering Expertise","37","index, follow","","","https://staging.jakevibes.dev/technology/jetpack","","","","","","338132","42959","42959","16.457","","1063","188","5.654","71.052","Fairly Easy","2.475","0","1","","4","4","0","0.590","120","51","0","1","1","0","","","","","f64899d398604702522bfe0e70af694c","0.429","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/jetpack","2026-07-28 16:57:55"
"https://staging.jakevibes.dev/technology/kubeflow","text/html; charset=utf-8","200","OK","Indexable","","Kubeflow Developers for Hire","28","261","Hire vetted Kubeflow developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","136","838","","0","Kubeflow Developers","19","Vetted Kubeflow Developers, Embedded in Your Team","49","Kubeflow Engineering Expertise","30","index, follow","","","https://staging.jakevibes.dev/technology/kubeflow","","","","","","336914","42644","42644","16.336","","1059","189","5.603","71.492","Fairly Easy","2.476","0","1","","2","2","0","0.300","120","51","0","1","1","0","","","","","4de9df8089bfeeb10136f1cc5e03744d","0.387","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/kubeflow","2026-07-28 16:57:56"
"https://staging.jakevibes.dev/technology/jupyter","text/html; charset=utf-8","200","OK","Indexable","","Jupyter Developers for Hire","27","244","Hire vetted Jupyter developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","827","","0","Jupyter Developers","18","Vetted Jupyter Developers, Embedded in Your Team","48","Jupyter Engineering Expertise","29","index, follow","","","https://staging.jakevibes.dev/technology/jupyter","","","","","","337523","42678","42678","16.349","","1057","188","5.622","68.746","Normal","2.483","0","1","","4","4","0","0.590","120","51","0","1","1","0","","","","","b257af2b5847742cbd98b874338461c3","0.768","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/jupyter","2026-07-28 16:57:56"
"https://staging.jakevibes.dev/technology/kubernetes","text/html; charset=utf-8","200","OK","Indexable","","Kubernetes Developers for Hire","30","280","Hire vetted Kubernetes developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","138","850","","0","Kubernetes Developers","21","Vetted Kubernetes Developers, Embedded in Your Team","51","Kubernetes Engineering Expertise","32","index, follow","","","https://staging.jakevibes.dev/technology/kubernetes","","","","","","338542","42939","42939","16.449","","1066","189","5.640","68.972","Normal","2.504","0","1","","6","6","0","0.890","120","51","0","1","1","0","","","","","23eb4f74a10770c0cd6bcf2236318981","0.397","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/kubernetes","2026-07-28 16:57:56"
"https://staging.jakevibes.dev/technology/langchain-developers","text/html; charset=utf-8","200","OK","Indexable","","LangChain Developers for Hire","29","272","Hire vetted LangChain developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","137","847","","0","LangChain Developers","20","LangChain Experts, Embedded Into Your Team","42","Experts in Every Layer","22","index, follow","","","https://staging.jakevibes.dev/technology/langchain-developers","","","","","","340111","43401","43401","16.626","","1071","191","5.607","72.861","Fairly Easy","2.469","0","1","","7","7","0","1.040","120","51","0","1","1","0","","","","","3dfaadff387b81c3b9811aa3140e87ed","0.368","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/langchain-developers","2026-07-28 16:57:56"
"https://staging.jakevibes.dev/technology/llamaindex-developers","text/html; charset=utf-8","200","OK","Indexable","","LlamaIndex Developers for Hire","30","281","Hire vetted LlamaIndex developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","138","852","","0","LlamaIndex Developers","21","LlamaIndex Developers Embedded in Your Stack","44","Experts in Every Layer","22","index, follow","","","https://staging.jakevibes.dev/technology/llamaindex-developers","","","","","","339846","43465","43465","16.651","","1097","195","5.626","70.793","Fairly Easy","2.523","0","1","","5","5","0","0.740","120","51","0","1","1","0","","","","","c2a1f2ced62281683271c15f4a78563d","0.373","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/llamaindex-developers","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/laravel-developers","text/html; charset=utf-8","200","OK","Indexable","","Laravel Developers for Hire","27","243","Hire vetted Laravel developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","825","","0","Laravel Developers","18","Laravel Engineers Who Slot Into Your Stack Paragraph:","53","Backend Confidence, Delivered","29","index, follow","","","https://staging.jakevibes.dev/technology/laravel-developers","","","","","","339996","43868","43868","16.805","","1111","197","5.640","71.584","Fairly Easy","2.546","0","1","","2","2","0","0.300","120","51","0","1","1","0","","","","","89f31874f4e2d8a44a9cac57a7e997cf","0.376","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/laravel-developers","2026-07-28 16:57:56"
"https://staging.jakevibes.dev/technology/make","text/html; charset=utf-8","200","OK","Indexable","","Make Developers for Hire","24","226","Hire vetted Make developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","132","813","","0","Make Developers","15","Vetted Make Developers, Embedded in Your Team","45","Make Engineering Expertise","26","index, follow","","","","","","","","","339379","43889","43889","16.813","","1067","188","5.676","71.915","Fairly Easy","2.473","0","1","","4","4","0","0.590","120","51","0","1","1","0","","","","","7706044b24c4d98ce7ac239affc7e273","0.407","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/make","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/mlops-developers","text/html; charset=utf-8","200","OK","Indexable","","MLOps Developers for Hire","25","240","Hire vetted MLOps developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","133","824","","0","MLOps Developers","16","Vetted MLOps Engineers, Embedded in Your Team","45","MLOps Engineering Expertise","27","index, follow","","","https://staging.jakevibes.dev/technology/mlops-developers","","","","","","338981","43628","43628","16.713","","1125","196","5.740","68.281","Normal","2.619","0","1","","2","2","0","0.300","120","51","0","1","1","0","","","","","a0b787adaae6ac40e5aaa8e9f19ce305","0.393","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/mlops-developers","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/mlflow","text/html; charset=utf-8","200","OK","Indexable","","MLflow Developers for Hire","26","243","Hire vetted MLflow developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","134","826","","0","MLflow Developers","17","Vetted MLflow Developers, Embedded in Your Team","47","MLflow Engineering Expertise","28","index, follow","","","https://staging.jakevibes.dev/technology/mlflow","","","","","","338230","42849","42849","16.415","","1069","186","5.747","72.875","Fairly Easy","2.475","0","1","","2","2","0","0.300","120","51","0","1","1","0","","","","","1df2c494956867b497d89bfa2a020198","0.404","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/mlflow","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/mvvm","text/html; charset=utf-8","200","OK","Indexable","","MVVM Developers for Hire","24","237","Hire vetted MVVM developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","132","821","","0","MVVM Developers","15","Vetted MVVM Developers, Embedded in Your Team","45","MVVM Engineering Expertise","26","index, follow","","","https://staging.jakevibes.dev/technology/mvvm","","","","","","337354","42598","42598","16.318","","1065","189","5.635","72.905","Fairly Easy","2.474","0","1","","6","6","0","0.890","120","51","0","1","1","0","","","","","7870ebaf40468f53d449607dea93d673","0.386","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/mvvm","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/mongodb","text/html; charset=utf-8","200","OK","Indexable","","MongoDB Developers for Hire","27","263","Hire vetted MongoDB developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","841","","0","MongoDB Developers","18","Vetted MongoDB Developers, Embedded in Your Team","48","MongoDB Engineering Expertise","29","index, follow","","","","","","","","","339381","43901","43901","16.818","","1054","188","5.606","70.472","Fairly Easy","2.459","0","1","","6","6","0","0.890","120","51","0","1","1","0","","","","","5aeaca9f2f17d3f0abf2635e8bf64aab","0.428","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/mongodb","2026-07-28 16:57:57"
"https://staging.jakevibes.dev/technology/n8n","text/html; charset=utf-8","200","OK","Indexable","","n8n Developers for Hire","23","210","Hire vetted n8n developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","131","803","","0","n8n Developers","14","Vetted n8n Developers, Embedded in Your Team","44","n8n Engineering Expertise","25","index, follow","","","https://staging.jakevibes.dev/technology/n8n","","","","","","337713","42930","42930","16.446","","1046","186","5.624","73.984","Fairly Easy","2.434","0","1","","4","4","0","0.590","120","51","0","1","1","0","","","","","d1c30029b81c4c18ed214d26a00caff4","0.388","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/n8n","2026-07-28 16:57:58"
"https://staging.jakevibes.dev/technology/nextjs-developers","text/html; charset=utf-8","200","OK","Indexable","","Next.js Developers for Hire","27","239","Hire vetted Next.js developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","822","","0","Next.js Developers","18","Next.js Experts, Embedded In Your Team","38","Experts in Every Layer","22","index, follow","","","https://staging.jakevibes.dev/technology/nextjs-developers","","","","","","340049","43645","43645","16.720","","1090","202","5.396","76.398","Fairly Easy","2.477","0","1","","14","14","0","2.080","120","51","0","1","1","0","","","","","74bdbf0384b59ae254c0276bf3c76f29","0.386","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/nextjs-developers","2026-07-28 16:57:58"
"https://staging.jakevibes.dev/technology/numpy","text/html; charset=utf-8","200","OK","Indexable","","NumPy Developers for Hire","25","242","Hire vetted NumPy developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","133","825","","0","NumPy Developers","16","Vetted NumPy Developers, Embedded in Your Team","46","NumPy Engineering Expertise","27","index, follow","","","https://staging.jakevibes.dev/technology/numpy","","","","","","337578","43027","43027","16.483","","1066","188","5.670","70.212","Fairly Easy","2.492","0","1","","4","4","0","0.590","120","51","0","1","1","0","","","","","7b8fd5fe1f865f326119ce21f6bdefde","0.369","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/numpy","2026-07-28 16:57:58"
"https://staging.jakevibes.dev/technology/nodejs-developers","text/html; charset=utf-8","200","OK","Indexable","","Node.js Developers for Hire","27","244","Hire vetted Node.js developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","826","","0","Node.js Developers","18","Embedded Node.js Engineers, On Demand","37","Node.js Expertise That Delivers","31","index, follow","","","https://staging.jakevibes.dev/technology/nodejs-developers","","","","","","339530","43560","43560","16.687","","1091","202","5.401","73.949","Fairly Easy","2.504","0","1","","1023","342","0","50.740","120","50","0","1","1","0","","","","","3152c7b1907ecc98a487c2468a9ee379","0.384","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/nodejs-developers","2026-07-28 16:57:58"
"https://staging.jakevibes.dev/technology/openai-developers","text/html; charset=utf-8","200","OK","Indexable","","OpenAI Developers for Hire","26","242","Hire vetted OpenAI developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","134","825","","0","OpenAI Developers","17","OpenAI Engineers, Embedded & Experienced","40","Experts in LLM-Driven Features","30","index, follow","","","https://staging.jakevibes.dev/technology/openai-developers","","","","","","339057","43490","43490","16.660","","1117","196","5.699","75.930","Fairly Easy","2.527","0","1","","5","5","0","0.740","120","51","0","1","1","0","","","","","58e8ca9f7b35f0ae04206e8581953b66","0.404","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/openai-developers","2026-07-28 16:57:58"
